timesteps,mean_reward,mean_fuel_mL,mean_travel_time_s,mean_stop_steps,mean_max_abs_jerk
360000,-26.899388697271206,75.19648448663096,93.375,5.75,4.879020832011159
370000,-16.346892815912724,76.41223791312083,96.125,5.5,5.335141914530663
380000,-30.20059673776268,82.92643205874369,107.25,4.5,6.802417203783989
390000,0.9399695391693967,75.96966068036059,99.1875,0.875,4.548252437791018
400000,-81.35941472215927,84.78916661782719,118.375,11.0,6.473998476142635
410000,-16.63281136147998,80.98072020881347,96.625,2.625,5.464252923458563
420000,-89.54967597388895,89.8210120363415,120.25,5.375,7.596092090943249
430000,-82.56616571339885,79.89191518919424,105.375,7.125,6.021499844960807
440000,9.738371904517408,73.52709164096385,97.75,2.375,3.898879242821727
450000,-0.33146379294271355,67.2773902116094,86.5625,6.375,3.8567878752946854
460000,-28.667608964373358,77.6128680603729,102.125,5.75,5.029366806149483
470000,-66.91953426737746,86.77682700858568,105.6875,12.0,6.388008132576942
480000,-54.15174443754768,81.27872920948832,107.25,7.25,5.132264427990767
490000,-82.29733863185902,84.01523411564952,108.6875,15.875,6.210976776175539
500000,-41.15134274557204,73.2588141600794,95.875,6.0,5.622144422358155
510000,-81.01847483378515,84.23796093860194,108.5,13.125,7.125274454532002
520000,-45.225161060250684,81.8732323971667,111.875,6.375,5.9111588299274445
530000,-68.90624515731179,87.3418351948362,103.75,7.25,7.740446686597505
540000,-54.29572245138115,85.4584642973212,100.5,7.75,5.250892627482177
550000,-76.71105974019156,89.70556913556703,113.75,3.375,6.671414645149474
560000,-27.330725953030196,78.36069385028786,92.625,3.125,6.594379490483202
570000,-22.542025720500646,74.88192706935567,97.0,9.125,6.22770830988884
580000,-51.63634947605124,80.86205712694812,108.0625,2.5,5.59505368778362
590000,-28.628169542229443,72.8174258538755,96.125,9.0,4.105939418445688
600000,-48.68404947213821,79.76229039010926,110.8125,6.5,7.2212279587984085
610000,-15.553860542015173,72.16739700845062,97.875,5.625,4.631089695758349
620000,-25.066890182497445,78.07003809211396,104.0625,3.375,5.515628814697266
630000,-5.172893936688297,70.96850162975457,97.625,6.5,4.224229350686073
640000,-13.233622653267958,71.31293556381954,90.875,6.125,5.4916186721777045
650000,-29.792609580865246,72.4296943752488,94.0625,7.875,4.4849401687514145
660000,-79.046971915737,83.15532654982732,118.5,14.75,7.046636517789756
670000,-41.20238285869709,80.98177186349349,114.1875,7.125,6.827283827836862
680000,-31.44978673474543,77.6319500169993,101.0,1.0,5.075260002849493
690000,-65.0681901828184,79.98751178155337,108.1875,9.625,6.198513706272115
700000,-112.41559530544328,91.82042203424217,118.3125,12.375,6.984418481588364
710000,-47.224122637599066,78.5117037967751,115.3125,7.125,5.334487706422806
720000,-58.10163082232248,75.7880821514315,106.5,10.75,4.7952000690618615
730000,-5.759000609985378,67.27847637359567,101.0,5.25,4.0357596069674955
740000,-35.46853993179684,77.91969243476204,102.3125,1.625,5.369600919375596
750000,-76.77356084186613,83.26862846753836,115.0625,7.375,7.2897526025772095
760000,-29.146240982590825,78.14647085613456,104.5625,6.5,4.366121856288176
770000,-57.91435622952122,78.07080183901675,111.5,10.375,5.814025970109362
780000,-75.18136862782421,83.90443726502248,119.625,10.5,7.033870442012645
790000,-39.50271806603632,75.6617253337913,99.9375,4.375,6.456183861829628
800000,-32.73987577785738,75.65442525490894,108.625,9.625,5.693531041744761
810000,-50.25226928025222,76.98969192831746,108.375,4.0,5.039454862475395
820000,-27.671425176751654,73.25280469768302,99.3125,3.75,5.978518726254269
830000,-68.4397260729038,83.93146300399818,108.3125,6.125,6.409457297811534
840000,-47.155737598706764,80.13780733199579,105.125,3.0,5.584919793221213
850000,-48.09706798469415,78.57497420116007,111.6875,5.875,6.030448612611718
860000,-5.068603981184424,68.50915512954336,90.4375,6.125,4.047395183589636
870000,-82.01262360982582,89.07762250222632,120.5,13.875,7.088611214977842
880000,-17.325781950257806,71.52498231354822,94.0625,3.5,5.892155900597572
890000,-41.7592868564916,76.93954583039684,99.4375,8.625,5.693519562482834
900000,-27.988403183597256,76.60718256318358,98.875,4.125,5.7595777985437735
910000,-80.24020351107356,80.86388726359883,105.875,12.625,6.341159391070281
920000,-64.07296121332365,85.91092517447349,112.1875,3.875,5.553708573509684
930000,-79.94209613932617,85.67604634403747,118.0625,13.25,6.261183977127075
940000,-47.8361876050476,80.48083128075426,109.0,2.125,4.611611008644104
950000,-68.93101349915378,78.72087682119077,106.375,10.25,5.3815647641543105
960000,-40.525419978876016,82.39468215459988,112.75,1.625,6.890501578948922
970000,-32.82061654755307,78.70719217224126,106.9375,8.125,5.758086099380272
980000,-95.36264363371356,86.36491397595469,110.25,8.375,6.943868979811668
990000,-81.2215350089134,87.73290586089522,126.75,12.0,6.84698627566428
1000000,-67.66114968780977,77.09527542655522,113.375,8.125,6.16591514647007
